,Id,Score,ViewCount,Body,Title,AnswerCount,CommentCount,AcceptedAnswerId,OwnerUserId,CreationDate,Tags,ClosedDate,label,length
1242,15828,233,327612,"is there a free or open source library to read  has_attached_tag  files (.xls) directly from a c# program? it does not need to be too fancy, just to select a worksheet and read the data as strings. so far, i've been using export to unicode text function of  has_attached_tag , and parsing the resulting (tab-delimited) file, but i'd like to eliminate the manual step.",Reading Excel files from C#,32,1,16051.0,838.0,2008-08-19 07:23:46,<c#><.net><excel><ms-office>,,1,367
1243,15995,91,56474,does anyone here have any useful code which uses reduce() function in  has_attached_tag ? is there any code other than the usual + and * that we see in the examples? refer has_links by gvr,Useful code which uses reduce() in python,24,2,,1448.0,2008-08-19 11:16:58,<python><functional-programming>,,1,188
1244,16096,100,52414,"in  has_attached_tag , how would i apply multiple  has_attached_tag  to a has_codeblock ? for instance, i have a control which already has a style. i also have a separate style which i would like to add to it without blowing away the first one. the  has_attached_tag  have different targettypes, so i can't just extend one with the other.",How to apply multiple styles in WPF,10,0,167308.0,93.0,2008-08-19 12:47:44,<.net><wpf><styles>,,1,338
1245,16100,263,182639,"what's the best way to convert a  has_attached_tag  to an enumeration value in c#? i have an html select tag containing the values of an enumeration. when the page is posted, i want to pick up the value (which will be in the form of a  has_attached_tag ) and convert it to the enumeration value. in an ideal world, i could do something like this: has_codeblock but that isn't valid code.",How do I convert a string to an enum in C#?,15,1,16104.0,203.0,2008-08-19 12:51:55,<c#><string><enums>,,1,387
1246,16142,942,306145,"i've seen these words a lot around subversion (and i guess general repository) discussions. i have been using  has_attached_tag  for my projects the last few years, but i've never grasped the complete concept of these directories. what do they mean?","What do ""branch"", ""tag"" and ""trunk"" mean in Subversion repositories?",14,1,16163.0,914.0,2008-08-19 13:22:03,<svn><tags><branch><glossary><trunk>,,1,249
1247,16322,167,12050,"overview one of the things i've asked a lot about on this site is has_links . the questions i've asked have been wide and varied and often don't have much context behind them. so in an attempt to consolidate the knowledge i've acquired on  has_attached_tag  i'm posting this question with a view to maintaining and updating it with additional information as i continue to learn about  has_attached_tag . i also hope that it will prove to be a useful resource for other people wanting to learn about  has_attached_tag . what is  has_attached_tag ? from has_links : the  has_attached_tag  project is a codename for a set of extensions to the .net framework that encompass language-integrated query, set, and transform operations. it extends c# and visual basic with native language syntax for queries and provides class libraries to take advantage of these capabilities. what this means is that  has_attached_tag  provides a standard way to query a variety of datasources using a common syntax. what flavours of  has_attached_tag  are there? currently there are a few different  has_attached_tag  providers provided by microsoft: has_links which allows you to execute queries on any ienumerable object. has_links which allows you to execute queries against a database in an object oriented manner. has_links which allows you to query, load, validate, serialize and manipulate xml documents. has_links as suggested by has_links has_links there are quite a few others, many of which are listed has_links . what are the benefits? standardized way to query multiple datasources compile time safety of queries optimized way to perform set based operations on in memory objects ability to debug queries so what can i do with  has_attached_tag ? has_links provides a way to has_links has_links shows how to has_links bob gets a has_links has_links shows how to has_links dana gets help implementing a has_links where to start? a summary of links from has_links are below : scott guthrie provides an has_links an overview of has_links has_links suggests checking out: has_links has_links has_links what do i need to use  has_attached_tag ?  has_attached_tag  is currently available in vb.net  has_numeric . has_numeric  and c#  has_numeric . has_numeric  so you'll need visual studio  has_numeric  or greater to get the full benefits. (you could always write your code in notepad and compile using msbuild) there is also a tool called has_links which will allow you to run  has_attached_tag  like queries in c#  has_numeric . has_numeric . tips and tricks using  has_attached_tag  has_links has some tricky ways to use  has_attached_tag ",Learning about LINQ,9,1,16368.0,493.0,2008-08-19 14:50:43,<linq><linq-to-sql><linq-to-entities><linq-to-objects>,,1,2627
1248,16413,104,96370,"problem: i have an address field from an access database which has been converted to sql server  has_numeric . this field has everything all in one field. i need to parse out the individual sections of the address into their appropriate fields in a normalized table. i need to do this for approximately  has_numeric , has_numeric  records and it needs to be repeatable. assumptions: assume an address in the us (for now) assume that the input  has_attached_tag  will sometimes contain an addressee (the person being addressed) and/or a second street address (i.e. suite b) states may be abbreviated zip code could be standard  has_numeric  digit or zip has_numeric  there are typos in some instances update: in response to the questions posed, standards were not universally followed, i need need to store the individual values, not just geocode and errors means typo (corrected above) sample data: a. p. croll & son  has_numeric  lewes-georgetown hwy, georgetown, de  has_numeric   has_numeric  shawnee road, greenwood de  has_numeric   has_numeric  kings highway, s.w. dover, de  has_numeric  intergrated const. services  has_numeric  penns way suite  has_numeric  new castle, de  has_numeric  humes realty  has_numeric  bridle ridge court, lewes, de  has_numeric  nichols excavation  has_numeric  pulaski hwy newark, de  has_numeric   has_numeric  bryn zion road, smyrna, de  has_numeric  vei dover crossroads, llc  has_numeric  serpentine road, suite  has_numeric  baltimore md  has_numeric   has_numeric  north dupont highway dover, de  has_numeric  p.o. box  has_numeric  dover, de  has_numeric ","Parse usable Street Address, City, State, Zip from a string",24,5,16444.0,149.0,2008-08-19 15:34:41,<string><parsing><sql-server-2005><street-address>,2014-12-13 11:37:37,1,1601
1249,16432,122,61492,let's say that you want to output or concat strings. which of the following styles do you prefer? has_codeblock has_codeblock has_codeblock do you rather use format or do you simply concat strings? what is your favorite? is one of these hurting your eyes? do you have any rational arguments to use one and not the other? i'd go for the second one.,String output: format or concat in C#?,31,0,18342.0,920.0,2008-08-19 15:46:53,<c#><string><coding-style><string.format>,,1,347
1250,16501,374,107448,"for a person without a comp-sci background, what is a  has_attached_tag  in the world of computer science?",What is a lambda (function)?,16,0,16509.0,1344.0,2008-08-19 16:20:37,<lambda><language-agnostic><computer-science><terminology><theory>,,1,106
1251,16568,196,370096,"i'm interested in learning some (ideally)  has_attached_tag  agnostic ways of selecting the *n*th row from a  has_attached_tag  table. it would also be interesting to see how this can be achieved using the native functionality of the following  has_attached_tag s:  has_attached_tag  server my has_attached_tag  postgre has_attached_tag   has_attached_tag ite oracle i am currently doing something like the following in  has_attached_tag  server  has_numeric , but i'd be interested in seeing other's more agnostic approaches: has_codeblock credit for the above  has_attached_tag : has_links update: see has_links regarding the  has_attached_tag  standard. troels, have you got any links we can cite?",How to select the nth row in a SQL database table?,24,2,16777.0,1944.0,2008-08-19 17:13:11,<sql><database>,,1,700
1252,16828,144,34912,it seems like the only way to do this is to pass the -i parameter in when you initially run less. does anyone know of some secret hack to make something like this work has_codeblock ? edit: wow how did i miss -i while less is running? doh!,How do you do a case insensitive search using a pattern modifier using less?,5,0,16837.0,1797.0,2008-08-19 20:00:33,<unix><search>,,1,239
1253,16918,110,17458,"i've been looking for a decent guide to  has_attached_tag  for some time, but haven't been able to find one that seems interesting enough to read through and/or makes sense. i've had prior exposure to  has_attached_tag  a few years back, but i can't remember much about it. i remember the ""aha!""-feeling was incredible when i finally got it, and it was actually fun to play with, so i'm looking to rediscover the lost art of  has_attached_tag . i'm familiar with ruby and its functional programming tricks, so i think i'm not completely in the dark. any links?",Beginners Guide to Haskell?,16,3,16951.0,2018.0,2008-08-19 20:44:48,<haskell><functional-programming>,2012-05-01 23:08:09,1,560
1254,16991,141,318547,"i've been using eclipse with rdt (not radrails) a lot lately, and i'm quite happy with it, but i'm wondering if you guys know any decent alternatives. i know netbeans also supports  has_attached_tag  these days, but i'm not sure what it has to offer over eclipse. please, list any features you think are brilliant or useful when suggesting an  has_attached_tag , makes it easier to compare. also, i said  has_attached_tag , not rails. while rails support is a plus, i prefer things to be none rails-centric. it should also be available on linux and optionally solaris.",What Ruby IDE do you prefer?,25,2,17010.0,2018.0,2008-08-19 21:26:22,<ruby><ide><editor>,2011-12-22 03:43:29,1,568
1255,17106,141,166900,"we are developing an application that involves a substantial amount of  has_attached_tag  transformations. we do not have any proper input test data per se, only  has_attached_tag  or  has_attached_tag  files. we'd like to generate our test data ourselves from these files. is there an easy/free way to do that? edit there are apparently no free tools for this, and i agree that oxygen has_attached_tag  is one of the best tools for this.",How to generate sample XML documents from their DTD or XSD?,18,1,28121.0,1428.0,2008-08-19 22:29:47,<xml><xsd><dtd><test-data>,2013-03-01 15:22:29,1,438
1256,17170,114,69102,i know that ilist is the interface and list is the concrete type but i still don't know when to use each one. what i'm doing now is if i don't need the sort or findall methods i use the interface. am i right? is there a better way to decide when to use the interface or the concrete type?,When to use IList and when to use List,12,0,17295.0,1560.0,2008-08-19 23:09:54,<c#><.net>,,1,288
1257,17333,295,187859,what would be the most efficient way to compare two has_codeblock or two has_codeblock values? simply doing this is not correct: has_codeblock but something like: has_codeblock seems to waste processing. does anyone know a smarter float comparer?,Most effective way for float and double comparison,21,6,,2057.0,2008-08-20 02:09:33,<c++><algorithm><optimization><floating-point>,,1,246
1258,17359,183,341042,"i've created a script that runs every night on my  has_attached_tag  server that uses has_codeblock to back up each of my mysql databases to .sql files and packages them together as a compressed .tar file. the next step i want to accomplish is to send that tar file through  has_attached_tag  to a remote  has_attached_tag  server for safekeeping. i've been able to send the raw script in the body an  has_attached_tag  by piping the backup text file to has_codeblock like so: has_codeblock has_codeblock echoes the backup file's text which is piped into the has_codeblock program with the recipient's  has_attached_tag  address passed as an argument. while this accomplishes what i need, i think it could be one step better, is there any way, using  has_attached_tag  scripts or otherwise, to send the compressed .tar file to an outgoing  has_attached_tag  message as an attachment ? this would beat having to deal with very long  has_attached_tag  messages which contain header data and often have word-wrapping issues etc.",How do I send a file as an email attachment using Linux command line?,19,2,9524359.0,1339.0,2008-08-20 02:48:50,<linux><bash><email><command-line><shell>,,1,1025
1259,17434,211,99349,"i have been reading through the has_links and was curious about the has_links declaration. i personally have never used it, however i am interested in exploring the language. what is a good example of using has_codeblock ? edit: reading the faq a bit longer i like the idea of the has_codeblock has_codeblock operator overloading and adding as a  has_attached_tag  of those classes. however i am not sure how this doesn't break  has_attached_tag . when can these exceptions stay within the strictness that is  has_attached_tag ?",When should you use 'friend' in C++?,26,4,17443.0,716.0,2008-08-20 05:29:32,<c++><oop><encapsulation><friend>,,1,528
1260,17732,87,22920,"there's a has_links going on over at comp.lang.c++.moderated about whether or not assertions, which in c++ only exist in debug builds by default, should be kept in production code or not. obviously, each project is unique, so my question here is not so much whether assertions should be kept, but in which cases this is recommendable/not a good idea. by assertion, i mean: a run-time check that tests a condition which, when false, reveals a bug in the software. a mechanism by which the program is halted (maybe after really minimal clean-up work). i'm not necessarily talking about c or c++. my own opinion is that if you're the programmer, but don't own the data (which is the case with most commercial desktop applications), you should keep them on, because a failing asssertion shows a bug, and you should not go on with a bug, with the risk of corrupting the user's data. this forces you to test strongly before you ship, and makes bugs more visible, thus easier to spot and fix. what's your opinion/experience? cheers, carl see related question has_links responses and updates hey graham, an assertion is error, pure and simple and therefore should be handled like one. since an error should be handled in release mode then you don't really need assertions. that's why i prefer the word ""bug"" when talking about assertions. it makes things much clearer. to me, the word ""error"" is too vague. a missing file is an error, not a bug, and the program should deal with it. trying to dereference a null pointer is a bug, and the program should acknowledge that something smells like bad cheese. hence, you should test the pointer with an assertion, but the presence of the file with normal error-handling code. slight off-topic, but an important point in the discussion. as a heads-up, if your assertions break into the debugger when they fail, why not. but there are plenty of reasons a file could not exist that are completely outside of the control of your code: read/write rights, disk full, usb device unplugged, etc. since you don't have control over it, i feel assertions are not the right way to deal with that. carl thomas, yes, i have code complete, and must say i strongly disagree with that particular advice. say your custom memory allocator screws up, and zeroes a chunk of memory that is still used by some other object. i happens to zero a pointer that this object dereferences regularly, and one of the invariants is that this pointer is never null, and you have a couple of assertions to make sure it stays that way. what do you do if the pointer suddenly is null. you just if() around it, hoping that it works? remember, we're talking about product code here, so there's no breaking into the debugger and inspecting the local state. this is a real bug on the user's machine. carl",When should assertions stay in production code?,17,2,,2095.0,2008-08-20 11:01:19,<assert>,,1,2799
1261,17806,210,90631,"i am currently developing a  has_attached_tag  application, which consists of  has_numeric  projects. some of those projects are compiled using  has_attached_tag   has_numeric . has_numeric , some others are still  has_attached_tag   has_numeric . has_numeric  projects (so far no problem). the problem is that if i include an external component i always get the following warning: has_codeblock what exactly does this warning mean and is there maybe a possibility to exclude this warning (like using #pragma disable in the source- code files)?",Warning: Found conflicts between different versions of the same dependent assembly,11,0,2137718.0,2078.0,2008-08-20 12:00:59,<.net><compiler-construction><warnings>,,1,544
1262,17944,212,117687,"i'm thinking in particular of how to display pagination controls, when using a language such as c# or  has_attached_tag . if i have x items which i want to display in chunks of y per page, how many pages will be needed?",How to Round Up The Result Of Integer Division,14,2,17974.0,2084.0,2008-08-20 13:27:40,<c#><java><math>,,1,219
1263,17965,120,169822,i have a process in  has_attached_tag  that's getting a segmentation fault. how can i tell it to generate a core dump when it fails?,How to generate a core dump in Linux when a process gets a segmentation fault?,9,1,17994.0,1084.0,2008-08-20 13:38:14,<linux><bash><coredump><tcsh>,,1,132
1264,18082,1640,1216087,"what's the cleanest, most effective way to validate decimal  has_attached_tag  in  has_attached_tag ? bonus points for: clarity. solution should be clean and simple. cross-platform. test cases: has_codeblock",Validate decimal numbers in JavaScript - IsNumeric(),37,10,1830844.0,29.0,2008-08-20 14:21:13,<javascript><validation><numbers>,,1,207
1265,18291,53,16796,"i'm wondering how the few  has_attached_tag  users here are doing unit testing, if any? is there anything that integrates with the ide that you've found works well? if not, what tools are you using and do you have or know of example mini-projects that demonstrate how it all works? update: i forgot to mention that i'm using bds  has_numeric  pro, though i occasionally drop into  has_attached_tag   has_numeric , and of course others may be using other versions.",Unit testing in Delphi - how are you doing it?,9,3,18516.0,1461.0,2008-08-20 16:12:50,<delphi><unit-testing><delphi-7><delphi-2006>,2015-01-04 16:02:53,1,463
1266,18292,66,82109,trying to setup an  has_attached_tag  server on  has_attached_tag  server  has_numeric . what are some good ones? preferably open source. i plan on using  has_attached_tag  as a client so a server which supports the advanced features implemented by that client would be great.,What are some good SSH Servers for windows?,7,3,18370.0,1946.0,2008-08-20 16:13:39,<windows><deployment><ssh><winscp>,2011-08-17 03:10:20,1,276
1267,18450,304,22004,"has anyone used  has_attached_tag , the open source  has_attached_tag  implementation on a large or medium sized project? i'm wondering if it's ready for real world, production environments. is it stable, fast, compatible, ... enough to use? does it take a lot of effort to port projects to the  has_attached_tag  runtime, or is it really, really compatible enough to just take of and run already written code for microsoft's runtime?",Is Mono ready for prime time?,17,3,93952.0,2018.0,2008-08-20 17:57:44,<.net><open-source><mono>,2015-06-09 19:54:59,1,434
1268,18524,57,112807,"i have a list of  has_attached_tag s, has_codeblock and i'd like to convert all the  has_attached_tag  objects into strings, thus finishing up with a new has_codeblock . naturally, i could create a new has_codeblock and loop through the list calling has_codeblock for each  has_attached_tag , but i was wondering if there was a better (read: more automatic ) way of doing it?",Java: Best way of converting List<Integer> to List<String>,18,0,18529.0,916.0,2008-08-20 18:29:48,<java><string><collections><integer>,,1,375
1269,18538,79,32588,"i'd like some sorthand for this: has_codeblock given the way the gdk stuff is, i'd expect to be able to do something like: has_codeblock but i haven't seen anything in the docs... am i missing something? or am i just way too lazy?",shortcut for creating a Map from a List in groovy?,7,1,5645413.0,2031.0,2008-08-20 18:37:51,<java><collections><groovy><expandometaclass>,,1,230
1270,18617,53,91934,how do you configure  has_attached_tag  to bind to a single ip address (localhost) instead of all addresses?,How do you configure tomcat to bind to a single ip address (localhost) instead of all addresses?,3,0,18623.0,1310.0,2008-08-20 19:16:20,<tomcat>,,1,108
1271,18655,134,12470,"ok, i realize i might be downvoted into oblivion for this question, especially given my stance on the matter, but i really need to see some honest, thoughtful debate on the merits of the currently accepted enterprise application design paradigm. i am not convinced that entity objects should exist. by entity objects i mean the typical things we tend to build for our applications, like ""person"", ""account"", ""order"", etc. my current design philosophy is this: all  has_attached_tag  access must be accomplished via stored procedures. whenever you need data, call a stored procedure and iterate over a  has_attached_tag datareader or the rows in a datatable (note: i have also built enterprise applications with java ee, java folks please substitute the equvalent for my .net examples) i am not anti-oo. i write lots of classes for different purposes, just not  has_attached_tag . i will admit that a large portion of the classes i write are static helper classes. i am not building toys. i'm talking about large, high volume transactional applications deployed across multiple machines. web applications, windows services, web services, b2b interaction, you name it. i have used or mappers. i have written a few. i have used the java ee stack, csla, and a few other equivalents. i have not only used them but actively developed and maintained these applications in production environments. i have come to the battle-tested conclusion that entity objects are getting in our way, and our lives would be so much easier without them. consider this simple example: you get a support call about a certain page in your application that is not working correctly, maybe one of the fields is not being persisted like it should be. with my model, the developer assigned to find the problem opens exactly  has_numeric  files . an aspx, an aspx.cs and a  has_attached_tag  file with the stored procedure. the problem, which might be a missing parameter to the stored procedure call, takes minutes to solve. but with any entity model, you will invariably fire up the debugger, start stepping through code, and you may end up with  has_numeric  has_numeric  files open in visual studio. by the time you step down to the bottom of the stack, you forgot where you started. we can only keep so many things in our heads at one time. software is incredibly complex without adding any unnecessary layers. development complexity and troubleshooting are just one side of my gripe. now let's talk about scalability. do developers realize that each and every time they write or modify any code that interacts with the  has_attached_tag , they need to do a throrough analysis of the exact impact on the  has_attached_tag ? and not just the development copy, i mean a mimic of production, so you can see that the additional column you now require for your object just invalidated the current query plan and a report that was running in  has_numeric  second will now take  has_numeric  minutes, just because you added a single column to the select list? and it turns out that the index you now require is so big that the dba is going to have to modify the physical layout of your files? if you let people get too far away from the physical data store with an abstraction, they will create havoc with an application that needs to scale. i am not a zealot. i can be convinced if i am wrong, and maybe i am, since there is such a strong push towards linq to  has_attached_tag , ado.net ef, hibernate, java ee, etc. please think through your responses, if i am missing something i really want to know what it is, and why i should change my thinking. [edit] it looks like this question is suddenly active again, so now that we have the new comment feature i have commented directly on several answers. thanks for the replies, i think this is a healthy discussion. i probably should have been more clear that i am talking about enterprise applications. i really can't comment on, say, a game that's running on someone's desktop, or a mobile app. one thing i have to put up here at the top in response to several similar answers: orthogonality and separation of concerns often get cited as reasons to go entity/orm. stored procedures, to me, are the best example of separation of concerns that i can think of. if you disallow all other access to the  has_attached_tag , other than via stored procedures, you could in theory redesign your entire data model and not break any code, so long as you maintained the inputs and outputs of the stored procedures. they are a perfect example of programming by contract (just so long as you avoid ""select *"" and document the result sets). ask someone who's been in the industry for a long time and has worked with long-lived applications: how many application and ui layers have come and gone while a  has_attached_tag  has lived on? how hard is it to tune and refactor a  has_attached_tag  when there are  has_numeric  or  has_numeric  different persistence layers generating  has_attached_tag  to get at the data? you can't change anything! orms or any code that generates  has_attached_tag  lock your  has_attached_tag  in stone .",Why do we need entity objects?,40,4,,1219.0,2008-08-20 19:37:53,<sql><database><orm><entities>,,1,5137
1272,18671,136,139043,anyone know a quick easy way to migrate a sqlite3 database to  has_attached_tag ?,Quick easy way to migrate SQLite3 to MySQL?,22,0,6000355.0,534.0,2008-08-20 19:49:13,<mysql><sqlite><migration>,,1,81
1273,18717,80,20896,"as far as i know, foreign keys (fk) are used to aid the programmer to manipulate data in the correct way. suppose a programmer is actually doing this in the right manner already, then do we really need the concept of foreign keys? are there any other uses for foreign keys? am i missing something here?",Are foreign keys really necessary in a database design?,23,15,18723.0,184.0,2008-08-20 20:18:08,<database><foreign-keys>,,1,302
1274,18783,118,32132,"when you have a query or stored procedure that needs  has_attached_tag  tuning, what are some of the first things you try?",Favourite performance tuning tricks,29,1,,357.0,2008-08-20 20:45:15,<sql><sql-server><database><performance>,2011-11-28 01:23:55,1,122
1275,18803,85,16243,"in  has_homework  i've had numerous design and has_links oriented courses, and i recognize that  has_attached_tag  can be used to benefit a software project, especially has_links mapping, but is it really practical? i've done a few co-op work terms, and it appears that  has_attached_tag  is not used heavily in the industry. is it worth the time during a project to create  has_attached_tag  diagrams? also, i find that class diagrams are generally not useful, because it's just faster to look at the header file for a class. specifically which diagrams are the most useful? edit: my experience is limited to small, under  has_numeric  developer projects. edit: many good answers, and though not the most verbose, i belive the one selected is the most balanced.",Is UML practical?,31,1,18839.0,2134.0,2008-08-20 20:53:05,<uml><class-design><diagram>,2012-02-27 03:42:11,1,762
1276,18912,138,128675,"i know in  has_attached_tag  objects double as hashes but i have been unable to find a built in function to get the keys has_codeblock i want something like has_codeblock it is simple to write a function myself to iterate over the items and add the keys to an array that i return, but is there a standard cleaner way to do that ? i keep feeling it must be a simple built in function that i missed but i can't find it!",How to find keys of a hash?,9,2,6921193.0,238.0,2008-08-20 21:35:59,<javascript><hash><object><key>,,1,417
1277,18932,712,463701,"what is the best way to remove duplicate rows from a fairly large table (i.e.  has_numeric , has_numeric + rows)? the rows of course will not be perfect duplicates because of the existence of the rowid identity field. has_codeblock",How can I remove duplicate rows?,33,3,18949.0,357.0,2008-08-20 21:51:29,<sql><sql-server><tsql><duplicate-removal>,,1,231
1278,18985,76,48414,i am looking for a code  has_attached_tag  that supports  has_attached_tag  and works on both windows and linux and can be used in batch scripts. any recommendations?,Command line JavaScript code beautifier that works on Windows and Linux,17,0,27343.0,486.0,2008-08-20 22:29:22,<javascript><command-line-interface><pretty-print><multiplatform><beautifier>,2015-07-22 23:22:03,1,166
1279,19132,325,41275,"i'm asking with regards to c#, but i assume its the same in most other languages. does anyone have a good definition of expressions and statements and what the differences are?",Expression Versus Statement,18,2,19224.0,,2008-08-21 00:28:00,<c#><language-features><expression>,,1,176
1280,19147,356,96545,"using c# and  has_attached_tag  under  has_attached_tag  (rather than has_links or console), what is the correct way to create an application that can only be run as a single instance? i know it has something to do with some mythical thing called a  has_attached_tag , rarely can i find someone that bothers to stop and explain what one of these are. the code needs to also inform the already-running instance that the user tried to start a second one, and maybe also pass any command-line arguments if any existed.",What is the correct way to create a single-instance application?,24,6,522874.0,483.0,2008-08-21 00:33:59,<c#><.net><wpf><mutex>,,1,515
1281,19151,268,148403,how would one create an iterable function or class in  has_attached_tag ?,How to make class iterable?,6,3,24377.0,145.0,2008-08-21 00:36:11,<python><object><iterator>,,1,73
1282,19164,72,4710,"i am often amazed at how little some of my colleagues know or care about their craft. something that constantly frustrates me is that people don't want to learn any more than they need to about the programming languages they use every day. many programmers seem content to learn some pidgin sub-dialect, and stick with that. if they see a keyword or construct that they aren't familiar with, they'll complain that the code is ""tricky."" what would you think of a civil engineer who shied away from calculus because it had ""all those tricky math symbols?"" i'm not suggesting that we all need to become ""language lawyers."" but if you make your living as a programmer, and claim to be a competent user of language x, then i think at a minimum you should know the following: the keywords of the language and what they do the valid syntactic forms how memory, files, and other operating system resources are managed where the official language specification and library reference for the language is the last one is the one that really gets me. many programmers seem to have no idea that there is a ""specification"" or ""standard"" for any particular language. i still talk to people who think that microsoft invented c++, and that if a program doesn't compile under vc6, it's not a valid c++ program. programmers these days have it easy when it comes to obtaining specs. newer languages like c#, java, python, ruby, etc. all have their documentation available for free from the vendors' web sites. older languages and platforms often have standards controlled by standards bodies that demand payment for specs, but even that shouldn't be a deterrent: the c++ standard is available from iso for $ has_numeric  (and why am i the only person i know who has a copy?). programming is hard enough even when you do know the language. if you don't, i don't see how you have a chance. what do the rest of you think? am i right, or should we all be content with the typical level of programming language expertise? update: several great comments here. a couple of people hit on something that i didn't think about: what really irks me is not the lack of knowledge, but the lack of curiosity and willingness to learn. it seems some people don't have any time to hone their craft, but they have plenty of time to write lots of bad code. i don't expect people to be able to recite a list of keywords or ebnf expressions, or to spend their free time browsing through specs, but i do expect that when they see some code, they should have some inkling of what it does. few people have complete knowledge of every dark corner of their language or platform, but everyone should at least know enough that when they see something unfamiliar, they will know how to get whatever additional information they need to understand it. it should be seen as an opportunity to learn something new, not an opportunity to complain about ""language lawyers"".",Do You Really Know Your Programming Languages?,12,6,19230.0,1175.0,2008-08-21 00:47:22,<language-agnostic><language-features>,2013-10-12 10:33:13,1,2916
1283,19339,209,42359,i have a  has_attached_tag  of  has_numeric -item tuples and i'd like to convert them to  has_numeric   has_attached_tag s where the first contains the first item in each tuple and the second  has_attached_tag  holds the second item. for example: has_codeblock is there a builtin function that does that?,A Transpose/Unzip Function in Python (inverse of zip),6,2,19343.0,680.0,2008-08-21 04:29:07,<python><list><matrix><unzip><transpose>,,1,304
1284,19412,274,207244,how can i request a  has_attached_tag  row (or as close to truly  has_attached_tag  as is possible) in pure  has_attached_tag ?,How to request a random row in SQL?,23,4,19419.0,473.0,2008-08-21 06:28:49,<sql><random>,,1,127
1285,19758,61,26157,"are there any tools which support  has_attached_tag   has_attached_tag  code (renaming variables, extracting methods, finding method references, ...)? thank you.",Tools for PHP code refactoring,15,3,,,2008-08-21 12:45:26,<php><refactoring>,2014-06-03 12:50:38,1,161
1286,19772,87,47095,"does anyone know of a good command prompt replacement? i've tried bash/cygwin, but that does not really meet my needs at work because it's too heavy. i'd like a function-for-function identical wrapper on cmd.exe, but with highlighting, intellisense, and (critically) a tabbed interface. powershell is okay, but the interface is still lacking.",CMD.exe replacement,10,1,19778.0,1490.0,2008-08-21 12:53:46,<command-line><terminal>,2012-09-18 23:09:01,1,342
1287,19893,82,63664,"i have two applications written in  has_attached_tag  that communicate with each other using  has_attached_tag  messages over the network. i'm using a sax parser at the receiving end to get the data back out of the messages. one of the requirements is to embed  has_attached_tag  data in an  has_attached_tag  message, but sax doesn't like this. does anyone know how to do this? update: i got this working with the has_links class from the has_links , in case anyone else is trying something similar.",How do you embed binary data in XML?,13,1,19904.0,1288.0,2008-08-21 13:35:46,<java><xml><binary><binary-data>,,1,500
1288,19995,97,41919,"of course i am aware of  has_attached_tag , but the problem with  has_attached_tag  is that the browser should poll the server frequently to find whether there is new data. this increases server load. is there any better method (even using  has_attached_tag ) other than polling the server frequently?",Is there some way to PUSH data from web server to browser?,21,1,20004.0,184.0,2008-08-21 14:04:55,<ajax><webserver><comet>,,1,301
1289,20047,79,25834,"we're seeing some pernicious, but rare,  has_attached_tag  conditions in the stack overflow sql server  has_numeric  database. i attached the profiler, set up a trace profile using has_links , and captured a bunch of examples. the weird thing is that the  has_attached_tag ing write is always the same : has_codeblock the other  has_attached_tag ing statement varies, but it's usually some kind of trivial, simple read of the posts table. this one always gets killed in the  has_attached_tag . here's an example has_codeblock to be perfectly clear, we are not seeing write / write  has_attached_tag s, but read / write. we have a mixture of linq and parameterized sql queries at the moment. we have added has_codeblock to all the sql queries. this may have helped some. we also had a single (very) poorly-written badge query that i fixed yesterday, which was taking upwards of  has_numeric  seconds to run every time, and was running every minute on top of that. i was hoping this was the source of some of the locking problems! unfortunately, i got another  has_attached_tag  error about  has_numeric  hours ago. same exact symptoms, same exact culprit write. the truly strange thing is that the locking write sql statement you see above is part of a very specific code path. it's only executed when a new answer is added to a question -- it updates the parent question with the new answer count and last date/user. this is, obviously, not that common relative to the massive number of reads we are doing! as far as i can tell, we're not doing huge numbers of writes anywhere in the app. i realize that nolock is sort of a giant hammer, but most of the queries we run here don't need to be that accurate. will you care if your user profile is a few seconds out of date? using nolock with linq is a bit more difficult as has_links . we are flirting with the idea of using has_codeblock on the base database context so that all our linq queries have this set. without that, we'd have to wrap every linq call we make (well, the simple reading ones, which is the vast majority of them) in a  has_numeric  has_numeric  line transaction code block, which is ugly. i guess i'm a little frustrated that trivial reads in sql  has_numeric  can  has_attached_tag  on writes. i could see write/write  has_attached_tag s being a huge issue, but reads? we're not running a banking site here, we don't need perfect accuracy every time. ideas? thoughts? are you instantiating a new linq to sql datacontext object for every operation or are you perhaps sharing the same static context for all your calls? jeremy, we are sharing one static datacontext in the base controller for the most part: has_codeblock do you recommend we create a new context for every controller, or per page, or .. more often?",Diagnosing Deadlocks in SQL Server 2005,23,5,21158.0,1.0,2008-08-21 14:18:41,<sql-server><sql-server-2005><deadlock>,,1,2784
1290,20063,64,32748,"what's the easiest, tersest, and most flexible method or library for parsing  has_attached_tag  command line arguments?",What's the best way to grab/parse command line arguments passed to a Python script?,11,0,26910.0,1335.0,2008-08-21 14:24:41,<python><command-line><command-line-arguments>,,1,119
