,Id,Score,ViewCount,Body,Title,AnswerCount,CommentCount,AcceptedAnswerId,OwnerUserId,CreationDate,Tags,ClosedDate,label,length
151,1576,107,6277,"we've finally moved our websites to a decent has_links , and for the first time we have  has_attached_tag  access. i know very little about using  has_attached_tag . i can navigate through the file system, read files with has_links and i'm aware of the man command, and i have been able to work out solutions to problems as they show up (eventually), but i know i'm unaware of a lot. we currently only use the host to hold our live sites, i'm sure that we use it more effectively, but i'm not sure where to start. so with web development in mind: what are the essential commands that every  has_attached_tag  user should know about? what are the most useful commands that i should look into?",What should a longtime Windows user know when starting to use Linux?,35,0,1577.0,117.0,2008-08-04 20:54:29,<linux><bash><unix><shell>,2014-07-06 15:07:31,1,691
152,1598,61,44852,i'm not sure what the correct size should be. many sites seem to repeat that the  has_attached_tag  should be 57x57 pixels but cite a broken link as their source. has_links 's and has_links 's comments suggest different sizes including 163x163 and 60x60. apple's own has_links is 129x129! see my related question: has_links,What are the correct pixel dimensions for an apple-touch-icon?,11,3,3490980.0,83.0,2008-08-04 21:17:51,<iphone><favicon><apple-touch-icon>,,1,323
153,1607,101,27810,"what are the best methods for tracking and/or automating db schema changes? our team uses subversion for version control and we've been able to automate some of our tasks this way (pushing builds up to a staging server, deploying tested code to a production server) but we're still doing  has_attached_tag  updates manually. i would like to find or create a solution that allows us to work efficiently across servers with different environments while continuing to use subversion as a backend through which code and db updates are pushed around to various servers. many popular software packages include auto-update scripts which detect db version and apply the necessary changes. is this the best way to do this even on a larger scale (across multiple projects and sometimes multiple environments and languages)? if so, is there any existing code out there that simplifies the process or is it best just to roll our own solution? has anyone implemented something similar before and integrated it into subversion post-commit hooks, or is this a bad idea? while a solution that supports multiple platforms would be preferable, we definitely need to support the linux/apache/mysql/php stack as the majority of our work is on that platform.",Mechanisms for tracking DB schema changes,20,0,1666.0,72.0,2008-08-04 21:31:40,<php><mysql><database><svn><migration>,2012-05-03 12:25:33,1,1237
154,1610,53,40044,"if i'm adding a column to a table in microsoft sql server, can i control where the column is displayed logically in queries? i don't want to mess with the physical layout of columns on disk, but i would like to logically group columns together when possible so that tools like sql server management studio list the contents of the table in a convenient way. i know that i can do this through sql management studio by going into their ""design"" mode for tables and dragging the order of columns around, but i'd like to be able to do it in raw sql so that i can perform the ordering scripted from the command line.",Can I logically reorder columns in a table?,6,5,1621.0,328.0,2008-08-04 21:37:31,<sql-server>,,1,611
155,1644,529,105798,"yes,  has_attached_tag s, those nice little audiobooks i can listen to on the way to work. with the current amount of  has_attached_tag s, it's like searching a needle in a haystack, except that the haystack happens to be the internet and is filled with too many of these ""hot new gadgets"" stuff :( now, even though i am mainly a .net developer nowadays, maybe anyone knows some good  has_attached_tag s from people regarding the whole software lifecycle? unit testing, continous integration, documentation, deployment... so - what are you guys and gals listening to? please note that the categorizations are somewhat subjective and may not be  has_numeric % accurate as many  has_attached_tag s cover several areas. categorization is made against what is considered the ""main"" area. general software engineering / productivity has_links (inactive, but still a good listen) has_links has_links has_links has_links has_links (now a video feed) has_links (inactive) has_links has_links has_links (inactive) has_links has_links has_links has_links has_links has_links .net / visual studio / microsoft has_links has_links has_links has_links has_links (inactive) has_links (inconsistent) has_links has_links has_links has_links has_links has_links has_links has_links has_links (inactive) has_links has_links has_links jquery has_links has_links java / groovy has_links has_links has_links has_links ruby / rails has_links has_links has_links has_links has_links web design / javascript / ajax has_links has_links has_links has_links has_links unix / linux / mac / iphone has_links has_links has_links has_links has_links (inactive) has_links has_links has_links has_links has_links system administration, security or infrastructure has_links has_links has_links has_links has_links has_links has_links has_links has_links general tech / business has_links has_links has_links has_links (inactive) has_links has_links other / misc. /  has_attached_tag  networks has_links has_links has_links has_links has_links has_links has_links has_links has_links has_links has_links has_links has_links",What good technology podcasts are out there?,97,12,,91.0,2008-08-04 22:17:08,<podcast>,,1,2087
156,1669,703,222772,"preferred languages : c/c++, java, and ruby. i am looking for some helpful books/tutorials on how to write your own compiler simply for educational purposes. i am most familiar with c/c++, java, and ruby, so i prefer resources that involve one of those three, but any good resource is acceptable.",Learning to write a compiler,40,4,1672.0,340.0,2008-08-04 22:46:36,<compiler-construction><language-agnostic>,2014-06-26 12:41:32,1,296
157,1711,1440,802915,"if you could go back in time and tell yourself to read a specific book at the beginning of your career as a developer, which book would it be? i expect this list to be varied and to cover a wide range of things. to search: use the search box in the upper-right corner. to search the answers of the current question, use has_codeblock . for example: has_codeblock",What is the single most influential book every programmer should read?,214,33,,303.0,2008-08-04 23:50:22,<resources>,2012-01-11 13:32:24,1,362
158,1854,221,69568,"what do i need to look at to see if i'm on windows, unix, etc?",Python: What OS am I running on?,18,2,1857.0,116.0,2008-08-05 03:23:18,<python>,,1,62
159,1898,77,52656,"i realize this is a newbie question, but i'm looking for a simple solution - it seems like there should be one. what's the best way to  has_attached_tag  a  has_attached_tag   has_attached_tag  into a strongly-typed data structure? again simple = better.",CSV File Imports in .Net,12,4,1901.0,81.0,2008-08-05 04:43:22,<c#><vb.net><file><csv><import>,2012-09-27 12:30:14,1,254
160,1936,98,71976,"using asp.net mvc there are situations (such as form submission) that may require a has_codeblock . one such situation is when you encounter validation errors after a form submission and need to redirect back to the form, but would like the url to reflect the url of the form, not the action page it submits to. as i require the form to contain the originally has_codeblock ed data, for user convenience, as well as validation purposes, how can i pass the data through the redirecttoaction()? if i use the viewdata parameter, my has_codeblock parameters will be changed to has_codeblock parameters.",How to RedirectToAction in ASP.NET MVC without losing request data,5,1,1940.0,364.0,2008-08-05 05:33:41,<c#><asp.net-mvc>,,1,598
161,1973,80,22479,i've provided a solution for  has_attached_tag ... please flesh this out with examples for other languages.,What is the best way to avoid SQL injection attacks?,27,0,2700.0,116.0,2008-08-05 06:48:38,<python><sql><database><security><sql-injection>,2012-08-06 14:28:27,1,107
162,2034,204,98693,what do the result codes in  has_attached_tag  mean? i need a quick reference.,What do the result codes in SVN mean?,8,0,2036.0,137.0,2008-08-05 09:11:54,<svn>,,1,78
163,2041,437,403007,how do i create a  has_attached_tag  in  has_attached_tag ?,How do I create a branch in SVN?,9,0,2310.0,269.0,2008-08-05 09:25:29,<svn><version-control><branch><branching-and-merging>,,1,59
164,2056,1234,235505,"when looking beyond the has_links (drag-drop and configure) way of building user interfaces that many tools encourage you are likely to come across three design patterns called has_links , has_links and has_links . my question has three parts to it: what issues do these patterns address? how are they similar? how are they different?",What are MVP and MVC and what is the difference?,18,1,101561.0,358.0,2008-08-05 10:06:33,<design-patterns><model-view-controller><user-interface><mvp><glossary>,,1,334
165,2120,66,64989,"i want to get the md5 hash of a string value in  has_attached_tag  server  has_numeric . i do this with the following command: has_codeblock however, this returns a varbinary instead of a varchar value. if i attempt to convert has_codeblock into a varchar i get has_codeblock instead of has_codeblock . is there any  has_attached_tag -based solution? has_links",Convert HashBytes to VarChar,8,0,2382.0,383.0,2008-08-05 11:49:11,<sql>,,1,360
166,2134,86,17218,i have come across a lot of  has_attached_tag  tips which say that you should mark your classes as sealed to get extra  has_attached_tag  benefits. i ran some tests to check the  has_attached_tag  differential and found none. am i doing something wrong? am i missing the case where sealed classes will give better results? has anyone run tests and seen a difference? help me learn :),Do sealed classes really offer performance Benefits?,11,8,2183.0,380.0,2008-08-05 12:00:28,<.net><optimization><frameworks><performance>,,1,383
167,2158,60,72765,"is there a way to create a  has_attached_tag  with your own button graphic and not just with an image inside the button? if not, is there another way to create a custom button in  has_attached_tag ?",Creating a custom button in Java,5,0,2245.0,340.0,2008-08-05 12:15:08,<java><swing><jbutton>,,1,198
168,2232,567,260975,how do i call  has_attached_tag  commands from inside of a  has_attached_tag  program? how do i then get output from these commands back into  has_attached_tag ?,Calling shell commands from Ruby,14,0,2400.0,25.0,2008-08-05 12:56:52,<ruby><shell><interop>,,1,161
169,2250,75,64233,"i currently use a  has_attached_tag  to get results from a database which i can use in my code. however, many example on the web show using a  has_attached_tag  instead and accessing the table(s) through the collections method. is there any advantage, performance wise or otherwise, of using  has_attached_tag s or  has_attached_tag s as a storage method for sql results?",Datatable vs Dataset,5,1,2258.0,383.0,2008-08-05 13:07:40,<c#><dataset><datatable>,,1,371
170,2366,79,10751,"possible duplicate: has_links i think i understand what 'maybe  has_attached_tag ' are, but i'm not sure about the other types.",Can anyone explain Monads?,0,0,,402.0,2008-08-05 14:16:02,<haskell><functional-programming><monads><glossary>,2011-11-08 10:05:31,1,127
171,2483,69,5107,"possible duplicate: has_links what is actually the difference between these two casts? has_codeblock normally, they should both be explicit casts to the specified type?",Casting: (NewType) vs. Object as NewType,13,3,2487.0,91.0,2008-08-05 15:42:30,<c#><.net>,2011-12-02 23:43:57,1,168
172,2488,197,205648,"i'm tired of opening dia and creating a  has_attached_tag   has_attached_tag  at the beginning of every project. is there a tool out there that will let me select specific tables and then create a  has_attached_tag   has_attached_tag  for me based on a  has_attached_tag   has_attached_tag ? preferably it would allow me to edit the  has_attached_tag  afterward since none of the foreign keys are set... here is what i am picturing  has_attached_tag -wise (please excuse the horrible data design, i didn't design it. let's focus on the  has_attached_tag  concept and not on the actual data it represents for this example ;) ): has_links",Auto Generate Database Diagram MySQL,14,1,2495.0,58.0,2008-08-05 15:45:02,<mysql><database><database-design><diagram>,2014-09-15 00:56:04,1,636
173,2509,94,28722,"test driven development has been the rage in the .net community for the last few years. recently, i have heard grumblings in the alt.net community about  has_attached_tag . what is it? what makes it different from  has_attached_tag ?",What are the primary differences between TDD and BDD?,12,1,2548.0,303.0,2008-08-05 15:58:08,<unit-testing><tdd><bdd>,,1,233
174,2525,128,87575,"my product has several components: asp.net, windows forms app and windows service.  has_numeric % or so of the code is written in vb.net. for intellectual property reasons, i need to obfuscate the code, and until now i have been using a version of dotfuscator which is now over  has_numeric  years old. i'm thinking it is time to move to a new generation tool. what i'm looking for is a list of requirements which i should consider when searching for a new obfuscator. what i know i should look for so far: serialization/de-serialization . in my current solution, i simply tell the tool not to obfuscate any class data members because the pain of not being able to load data which was previously serialized is simply too big. integration with build process working with asp.net . in the past, i have found this problematic due to changing .dll names (you often have one per page) - which not all tools handle well.",.NET obfuscation tools/strategy,31,3,8739.0,350.0,2008-08-05 16:20:37,<.net><security><obfuscation>,2014-03-06 03:08:35,1,914
175,2530,1382,469570,how do you disable has_codeblock in the major browsers for a specific has_codeblock (or has_codeblock )?,How do you disable browser Autocomplete on web form field / input tag?,29,9,2531.0,307.0,2008-08-05 16:22:32,<html><autocomplete>,,1,104
176,2556,81,20336,"should be available to non-u.s. companies, easy to setup, reliable, cheap, customizable, etc. what are your experiences?",What's the best online payment processing solution?,13,1,100758.0,136.0,2008-08-05 16:41:50,<payment>,2011-09-24 23:44:03,1,120
177,2647,328,535876,"using has_codeblock , how do i has_codeblock a  has_attached_tag  so i can access item x? for example take the  has_attached_tag  has_codeblock . how can i  has_attached_tag  the  has_attached_tag  by a space and access the item at index  has_numeric  which should return has_codeblock ?",How do I split a string so I can access item x?,32,1,2657.0,383.0,2008-08-05 18:15:47,<sql><sql-server><string><sql-server-2005><split>,,1,287
178,2658,63,6467,"i need to implement version control, even for just the developing i do at home. i have read about how great subversion is for the past couple years and was about to dedicate myself to learning this on the side until i heard about  has_attached_tag  being the up and coming version control system. given the situation, should i hold off and see which one comes out on top? what are their relative advantages? one issue i noticed with  has_attached_tag  is there are not many full featured guis, which is important to many users on my team. also, wouldn't mind suggestions on how to get started with one or the other. (tutorials, etc.)",Getting started with Version Control,34,1,2668.0,406.0,2008-08-05 18:29:14,<git><svn><version-control><language-agnostic><dvcs>,,1,633
179,2767,167,77132,"can anyone recommend any good add-ons/plugins for microsoft visual studio? freebies are preferred, but if it is worth the cost then that's fine.",Recommended add-ons/plugins for Microsoft Visual Studio,77,0,75338.0,396.0,2008-08-05 20:02:33,<visual-studio><plugins>,2012-05-05 13:39:51,1,144
180,2775,62,37946,"here's what i use: has_codeblock i'm thinking there may be a better and more elegant way. requirements: it has to be as fast as possible (the less casting, the better). the final result has to be a has_codeblock type, not a string.",How to remove the time portion of a datetime value (SQL Server)?,6,0,3696991.0,434.0,2008-08-05 20:08:38,<sql-server><datetime><date-conversion>,,1,231
181,2785,130,43269,"should you set all the objects to has_codeblock ( has_codeblock in  has_attached_tag ) once you have finished with them? i understand that in  has_attached_tag  it is essential to dispose of any instances of objects that implement the has_codeblock interface to release some resources although the object can still be something after it is disposed (hence the has_codeblock property in forms), so i assume it can still reside in  has_attached_tag  or at least in part? i also know that when an object goes out of scope it is then marked for collection ready for the next pass of the garbage collector (although this may take time). so with this in mind will setting it to has_codeblock speed up the system releasing the  has_attached_tag  as it does not have to work out that it is no longer in scope and are they any bad side effects? msdn articles never do this in examples and currently i do this as i cannot see the harm. however i have come across a mixture of opinions so any comments are useful.",Setting Objects to Null/Nothing after use in .NET,13,1,2839.0,33.0,2008-08-05 20:14:10,<c#><.net><vb.net><memory><memory-management>,,1,1002
182,2826,132,38563,"are there any great plugins out there for  has_attached_tag , either free or otherwise?",Do you have any recommended plugins for Eclipse?,51,1,13373.0,396.0,2008-08-05 20:51:11,<eclipse><eclipse-plugin>,2013-06-09 12:36:14,1,87
183,2844,197,380894,has_codeblock output: has_codeblock i assume this unexpected result is from printing the has_codeblock . how do you has_codeblock an has_codeblock ?,How do you printf an unsigned long long int(the format specifier for unsigned long long int)?,11,4,2850.0,432.0,2008-08-05 20:59:29,<c><syntax><printf><format-specifiers><long-long>,,1,148
184,2861,333,132558,"i'm thinking of trying has_links , a python package for  has_attached_tag  scraping. are there any other  has_attached_tag  scraping packages i should be looking at? python is not a requirement, i'm actually interested in hearing about other languages as well. the story so far: python has_links has_links has_links has_links has_links ruby has_links has_links has_links has_links has_links has_links has_links .net has_links has_links perl has_links has_links java has_links has_links has_links has_links has_links has_links javascript has_links has_links has_links has_links has_links php has_links has_links most of them has_links",Options for HTML scraping?,40,12,2866.0,116.0,2008-08-05 21:09:11,<html><screen-scraping><html-parsing><web-scraping><html-content-extraction>,2013-09-01 08:02:51,1,633
185,2933,151,75218," has_attached_tag  works on multiple platforms and can be used for desktop and web applications, thus i conclude that there is some way to compile it into an executable for mac, windows and linux. the problem being i have no idea where to start or how to write a gui with it, can anybody shed some light on this and point me in the right direction please?",How can I create a directly-executable cross-platform GUI app using Python?,8,0,2937.0,1384652.0,2008-08-05 22:26:00,<python><user-interface><deployment><tkinter><release-management>,,1,355
186,3017,119,209137,"by ""generate"", i mean auto-generation of the code necessary for a particuliar selected (set of) variable(s). but any more explicit explication or comment on good practice is welcome.",How to generate getters and setters in Visual Studio?,11,0,3029.0,391.0,2008-08-06 02:15:14,<c#><visual-studio><setter><getter>,,1,182
187,3021,91,85115,one of the topics that seems to come up regularly on mailing lists and online discussions is the merits (or lack thereof) of doing a computer science degree. an argument that seems to come up time and again for the negative party is that they have been coding for some number of years and they have never used  has_attached_tag . so the question is: what is  has_attached_tag ? when would i use  has_attached_tag ? why don't people use  has_attached_tag ?,What is recursion and when should I use it?,40,2,,358.0,2008-08-06 02:29:51,<recursion><computer-science>,,1,455
188,3033,52,49060,"if i have a  has_attached_tag   has_attached_tag  with a bunch of (key, value) pairs, what is the preferred method of iterating through all the keys? i have heard that using has_codeblock may in some way have unintended side effects. so, is that true, and is one of the two following methods best, or is there a better way? has_codeblock",What's the safest way to iterate through the keys of a Perl hash?,9,0,3360.0,219.0,2008-08-06 02:53:13,<perl><hash><iteration><each>,,1,337
189,3058,851,204273,inversion of control (or ioc) can be quite confusing when it is first encountered. what is it? what problems does it solve? when is it appropriate and when not?,What is Inversion of Control?,25,3,3140.0,358.0,2008-08-06 03:35:27,<inversion-of-control><design-patterns>,,1,160
190,3061,618,232084,"what is the best way to go about calling a function given a string with the function's name in a  has_attached_tag  program. for example, let's say that i have a module has_codeblock , and i have a string whose contents are has_codeblock . what is the best way to go about calling has_codeblock ? i need to get the return value of the function, which is why i don't just use has_codeblock . i figured out how to do it by using has_codeblock to define a temp function that returns the result of that function call, but i'm hoping that there is a more elegant way to do this.",Calling a function of a module from a string with the function's name in Python,8,0,3071.0,121.0,2008-08-06 03:36:08,<python>,,1,573
191,3088,327,100921,"original question i am currently engaged in  has_homework ing my brother to program. he is a total beginner, but very smart. (and he actually wants to learn). i've noticed that some of our sessions have gotten bogged down in minor details, and i don't feel i've been very organized. ( but the answers to this post have helped a lot. ) what can i do better to  has_homework  him effectively? is there a logical order that i can use to run through concept by concept? are there complexities i should avoid till later? the language we are working with is has_links , but advice in any language is welcome. how to help if you have good ones please add the following in your answer: beginner  has_homework  and project ideas resources for  has_homework ing beginners screencasts / blog posts / free e-books print books that are good for beginners please describe the resource with a link to it so i can take a look. i want everyone to know that i have definitely been using some of these ideas. your submissions will be aggregated in this post. online resources for  has_homework ing beginners: has_links has_links has_links has_links has_links has_links has_links has_links has_links has_links has_links (requires itunes) has_links has_links has_links - sample problems (mostly mathematical) has_links - an easy  has_attached_tag  library for creating games has_links has_links for a next step beyond basics. has_links has_links (it's not just for kids!) recommended print books for  has_homework ing beginners has_links has_links has_links has_links",Best ways to teach a beginner to program?,87,3,,92.0,2008-08-06 05:01:16,<python><language-agnostic>,2011-09-14 17:54:00,1,1546
192,3150,67,49748,i'm having trouble figuring out how to get the  has_attached_tag  framework set up and usable in visual studio  has_numeric  for  has_attached_tag  presumably with the built-in unit  has_attached_tag  suite. any links or tutorials would be appreciated.,How to set up unit testing for Visual Studio C++,12,3,35963.0,370.0,2008-08-06 07:57:50,<c++><visual-studio><unit-testing><testing>,,1,252
193,3255,552,234674,"most people with a degree in cs will certainly know what has_links . it helps us to measure how (in)efficient an  has_attached_tag  really is and if you know in has_links you can figure out if it is still possible to squeeze out that little extra  has_attached_tag .  has_numeric  but i'm curious, how do you calculate or approximate the complexity of your  has_attached_tag s?  has_numeric  but as they say, don't overdo it, has_links , and  has_attached_tag  without a justified cause should deserve that name as well.","Big O, how do you calculate/approximate it?",22,6,4852666.0,46.0,2008-08-06 10:18:16,<algorithm><optimization><complexity-theory><big-o><performance>,,1,520
194,3284,117,58003,"i've been working with has_links a fair bit lately, and i came across an interesting situation where i wanted to have an abstract class that had an abstract static method. i read a few posts on the topic, and it sort of made sense, but is there a nice clear explanation?",Why can't I have abstract static methods in C#?,8,4,3294.0,493.0,2008-08-06 11:04:33,<c#><.net><language-design>,,1,270
195,3319,58,99194,how can i set the  has_attached_tag  background color of an html element using  has_attached_tag ?,CSS background color in JavaScript,13,0,3321.0,383.0,2008-08-06 12:23:22,<javascript><css>,,1,98
196,3362,52,95576,"here on stack overflow, i would like to be able to use the tab key within the wmd editor text box to tab over four spaces. the way it is now, the tab key jumps my cursor down to the tags. vote for this feature at uservoice: has_links is there some  has_attached_tag  that will capture the tab key in the text box before it bubbles up to the ui? i understand some browsers (i.e. firefox) may not allow this. how about a custom key-combo like shift + tab , or ctrl + q ?",Capturing TAB key in text box,6,2,13130.0,357.0,2008-08-06 13:27:05,<javascript><user-interface>,2011-02-10 20:27:58,1,468
197,3432,193,161100,"i know that you can insert multiple rows at once, is there a way to update multiple rows at once (as in, in one query) in  has_attached_tag ? edit: for example i have the following has_codeblock i want to combine all the following updates into one query has_codeblock",Multiple Updates in MySQL,15,0,3466.0,1384652.0,2008-08-06 14:12:09,<mysql><sql><sql-update>,,1,267
198,3452,247,307521,"how can i connect to a remote sql server using mac os x? i don't really need a gui, but it would be nice to have for the color coding and resultset grid. i'd rather not have to use a vm. is there a sql client for mac os x that works with ms sql server?",SQL Client for Mac OS X that works with MS SQL Server,25,8,34153.0,437.0,2008-08-06 14:25:17,<sql-server><osx>,2012-07-03 13:47:17,1,252
199,3585,79,96870,"i want to create my rails application with  has_attached_tag , because i like it so much. how can i do that in the latest version of rails instead of the default sqlite?",Create a new Ruby on Rails application using MySQL instead of SQLite,13,0,3601.0,124.0,2008-08-06 15:50:49,<mysql><ruby-on-rails><ruby>,,1,169
