,Id,Score,ViewCount,Body,Title,AnswerCount,CommentCount,AcceptedAnswerId,OwnerUserId,CreationDate,ClosedDate,label,length
950,9768413,-6,1022,Possible Duplicate: Scanner vs. BufferedReader what is the difference between using the statements shown below: has_codeblock and has_codeblock thank you in advance for your help.,difference between Scanner & BufferReader,2,3,,785214.0,2012-03-19 10:19:08,2012-03-19 11:17:15,-1,179
951,9773255,-6,299,"We are trying to to do a collision detection for the ship and asteroid. If success than it should detect the collision before N turns. However it is confused between angle  has_numeric  and  has_numeric  and it is not really working. Sometimes it is moving but sometime it is not moving at all. On the other hand, it is not shooting at the right time as well. I just want to ask how to make the collision detection working??? And how to solve the angle confusion problem? has_codeblock",C# Collision test of a ship and asteriod,1,7,,1278925.0,2012-03-19 15:44:18,2012-04-21 14:21:39,-1,485
952,9776159,-9,312,"I'm writing a program which I think is correct, apart from two lines which are letting me down: has_codeblock For some reason it's giving me an has_codeblock error and highlighting the colon. I can't seem to figure out why. I want to convert the structured English: has_codeblock to Python.",Simple Python 3 Error: Invalid Syntax,3,6,,1279322.0,2012-03-19 18:56:20,2012-04-17 13:43:06,-1,290
953,9783746,-6,85,has_codeblock Statement insert not work although the connection with the server correct and select db correct I didn't find in my db the insertion,INSERT statement does not work,2,7,9784171.0,1269355.0,2012-03-20 08:51:41,2012-06-16 21:02:47,-1,146
954,9785998,-6,1379,"I'm trying to implement a functionality whereby if I click a button it adds a new unit to a module (basically a new page), but am getting error on the below line: has_codeblock And the stacktrace is has_codeblock Can you please tell me what the error is? Many advance thanks.",ASP.Net - Input String not in a correct format,3,2,,1033848.0,2012-03-20 11:35:58,,-1,275
955,9786140,-7,2925,I have to upload a video to my Youtube account through my PHP script. Is it possible ???,Upload Video into youtube channel through PHP script,1,1,,1280205.0,2012-03-20 11:45:33,2012-04-16 14:35:34,-1,88
956,9787080,-6,2028,I have user defined jar file which has .class files Ex: abc.jar. I want to use those class files in the HTML file via JavaScript. I don't want to use applet calls. Can some one please help out me on this?,how to call java object in javascript?,5,6,9787235.0,992701.0,2012-03-20 12:49:59,,-1,204
957,9790593,-10,429,"I want to know how to make getter, setters (IN JAVA) using string type array of size  has_numeric  or more in which a user inputs any  has_numeric  strings and the program should print all of them on the screen. I can make it easily using variables but can't do it with arrays. I need help please. For Example the program prompts from user, Input String  has_numeric : Input String  has_numeric : . . to  has_numeric : And then prints all those on the screen.","Making getter, setter using String type Array",1,3,9790718.0,1240103.0,2012-03-20 16:12:31,2012-03-20 17:51:00,-1,459
958,9796827,-7,876,"I need to generate a number between  has_numeric  and  has_numeric  (used for opacity) that accurately reflects numbers on this scale:  has_numeric . has_numeric  AND  has_numeric . has_numeric  for instance,  has_numeric . has_numeric  would be  has_numeric . has_numeric , and  has_numeric . has_numeric  would be  has_numeric . has_numeric ",How would I get a value between 0 and 1 depending on positive/negative input?,3,1,,1236337.0,2012-03-21 00:04:28,,-1,343
959,9798708,-6,1007,has_codeblock,Confirm() always return true?,1,3,,819033.0,2012-03-21 04:43:30,2012-03-22 15:06:08,-1,13
960,9800185,-6,2611,I want to convert has_codeblock How can achieve this using C#?,how convert ILIST<string> to ILIST <object> at C#?,5,0,,349712.0,2012-03-21 07:21:13,2013-07-15 00:51:52,-1,62
961,9805611,-6,118,Possible Duplicate: converting string to int in C++ I have tried include has_codeblock but it doesn't work.,How to change a string to a int number in C++?,2,2,,1123762.0,2012-03-21 13:28:37,2012-03-21 13:41:45,-1,107
962,9813876,-7,6373,"Can you compare multiple values in a single if statement in Ruby? If so, how? I know in other languages, you would just use a double ampersand (&&), but I have never seen any example or documentation about it, even in the official ruby documentation! Thanks for all the help in advance.",Comparing multiple values in an if statement - Ruby,2,6,,1282479.0,2012-03-21 22:36:06,2012-03-22 16:00:31,-1,286
963,9819961,-6,107,I have the following problem: I would like to show and hide input fields when a variable from the PHP script is set. Further it will include a second condition which also will show or hide another input field. I would like to know if something like this is possible: has_codeblock,html code using a php if-statement,1,7,,1285154.0,2012-03-22 10:00:10,2012-04-19 11:50:44,-1,280
964,9820376,-6,1427,I want my program to check the present system time and use it to display whether the time at that moment is off peak or peak. please help. thanks,C# Date and Time Function,2,5,,1285632.0,2012-03-22 10:24:18,2012-06-16 21:02:53,-1,145
965,9820911,-6,1346,"is there any way to prevent files (doc,pdf, etc) from being downloaded, printed or copied from my web page. Please suggest.","preventing files from being downloaded, printing, coping",4,2,,701651.0,2012-03-22 10:58:01,2013-06-27 13:14:25,-1,123
966,9826928,-6,167,"I got  has_numeric  C files.  has_numeric  h files all in one folder. I need those files to create  has_numeric  executable in the same folder using unix makefile. EDIT : the soultion create a file named ""makefile"" write the following make sure you have a single TAB before the word ""gcc"" this will create a.out executable has_codeblock if you need flags just add them for example to make the filename BOB: has_codeblock",generating a makefile for the dumb,3,9,9827360.0,846351.0,2012-03-22 16:55:48,,-1,420
967,9831608,-7,107,"I have table Product(ProductID, Name, Price). I should create a script which returnes Name and Prices, for the  has_numeric  most expensive items using MAX statement.",How to use max statement,2,5,,1287100.0,2012-03-22 22:39:32,,-1,166
968,9832075,-6,1342,I want to insert an image in a column of a table that already has  has_numeric  columns some thing like this code but it doesn-t work so im askin you if there is any solution has_codeblock,Insert an image in a column of a table that already has 5 columns,1,3,9832281.0,1283534.0,2012-03-22 23:28:27,,-1,188
969,9838309,-6,271,i use this code to parse many values from a JSONArray but i want to make new line between all these values like the caracatere \n that we use to make space between many String has_codeblock,how to make spaces in sb.append?,2,1,,1264421.0,2012-03-23 11:18:56,,-1,189
970,9839926,-7,166,i have a variable $cartTotal in cart.php page i want to use that same $cartTotal in another page and want to insert value of $cartTotal in table how to do this ? thanks,php one variable on different pages,3,5,9840093.0,1284960.0,2012-03-23 13:19:56,2013-06-17 10:25:26,-1,168
971,9840165,-8,762,how to insert only time in hh:mi in oracle and how to run select query by comparing time. Explanation: Let consider a doctor visit in hospital daily from 9AM to 11AM and 6PM to 8PM. SO when we run a select query to search doctors who visit at 10AM on particular day. Please give explanation with code. Thanks in advance.,insert only time in oracle,1,3,9840429.0,1272210.0,2012-03-23 13:37:54,2012-08-13 01:41:20,-1,320
972,9840980,-7,195,"Is possible to read from a txt file in loop like this? files names: input_1, input_2, ..., input_20, the ""k"" in ""input_k"" is ment as variable. has_codeblock",Reading from a *.txt file in a loop,1,11,9841678.0,1281071.0,2012-03-23 14:29:12,2012-03-23 23:21:30,-1,156
973,9841676,-6,2668,has_codeblock This is my coding in C# windows presentation foundation. I make a Login form in C# WPFmm. If Any user to enter ID and Pasword so open new Form. And user see only your name. How can i access only his user name those enter correct id and passord?,Login Form in C# windows Presentation Foundation,1,5,,1288524.0,2012-03-23 15:12:13,,-1,258
974,9844447,-6,127,"i want the best regular expression to replace this code has_codeblock from string when the number  has_numeric  is variable this code make what i want but for youtube , has_codeblock i want like it for my own url , thanks",regular expression,1,1,9844506.0,1165056.0,2012-03-23 18:14:21,2012-03-23 18:45:20,-1,221
975,9846171,-6,6682,"Possible Duplicate: cmake is not working in opencv c++ project I have a huge problem in CMake and I posted a question but it didn't help. I keep getting unreasonable errors and me and my partners just can't solve it. Here are the files: http://dl.dropbox.com/u/ has_numeric /royshil-FoodcamClassifier-4ba20bb.zip I'm using Visual Studio  has_numeric  on Windows  has_numeric . I'm getting the following errors: does anyone have any idea how can I fix this problem ? 'CMake Error: Unable to open cache file for save. C:/Program Files/CMake  has_numeric . has_numeric /bin/CMakeCache.txt CMake Error at CMakeLists.txt: has_numeric  (FIND_PACKAGE): Could not find module FindOpenCV.cmake or a configuration file for package OpenCV. Adjust CMAKE_MODULE_PATH to find FindOpenCV.cmake or set OpenCV_DIR to the directory containing a CMake configuration file for OpenCV. The file will have one of the following names: OpenCVConfig.cmake opencv-config.cmake OpenCV_DIR-NOTFOUND Configuring incomplete, errors occurred! CMake Error: Unable to open cache file for save. C:/Program Files/CMake  has_numeric . has_numeric /bin/CMakeCache.txt CMake Error: : System Error: Permission denied CMake Error: : System Error: Permission denied'",CMake still not working with OpenCV,1,8,9846694.0,709744.0,2012-03-23 20:34:21,2012-03-23 22:19:56,-1,1224
976,9847169,-8,18712,I want to know how to get a  has_numeric -digit random number in Java. I was trying to do it and everytime I run the program I always get the same number. Thanks,random function in Java,3,5,9847257.0,1205699.0,2012-03-23 22:17:12,2012-04-13 17:34:34,-1,161
977,9851278,-7,13581,"Possible Duplicate: Convert HTML + CSS to PDF with PHP? What's the fastest, cleanest and best way to export from PHP a webpage (given URL) into PDF?",Export a html into PDF in PHP?,3,1,,281005.0,2012-03-24 11:13:39,2012-03-24 23:19:07,-1,148
978,9852107,-6,83,I want use this code: has_codeblock But char < can't be used. How can I do it?,"How in ant use ""<"" in text?",2,1,,352024.0,2012-03-24 13:25:15,,-1,78
979,9852503,-8,108,i have variable has_codeblock which convert string to the selected language but i am unable to convert the string getting form database working has_codeblock not working has_codeblock it shows error. what is the correct way to do this can any one tell me i am a beginner ?.,How to use proper variable in php?,2,6,9852652.0,1078988.0,2012-03-24 14:27:03,2012-03-25 12:43:34,-1,273
980,9855126,-7,5871,I want to add animated pictures (GIF) on my wall like this has_codeblock How can I do that?,GIF pictures on Facebook wall,1,2,9855205.0,699174.0,2012-03-24 20:06:51,2014-05-20 02:29:07,-1,91
981,9856390,-6,107,"Right now I have some troubles. I'm finding a way to solve one problem. I have some file in the tree whose names are stdout-captured, stderr-captured and status-capture and I have to rename these files to stdout-expected, stderr-expected and status-expected. Thanks for your help.",Some troubles with using sed and awk,1,4,9856675.0,1102994.0,2012-03-24 22:56:17,2012-03-26 12:26:53,-1,280
982,9859714,-6,405,I was wondering if anyone would be able to help me convert the below code to c#? From what I have read it seems to be similar however I am not sure if my 'case' statements are still able to be used? has_codeblock,Convert this VB code to C#?,4,4,9860523.0,1251077.0,2012-03-25 11:14:44,2012-04-19 11:50:37,-1,212
983,9863582,-6,492,"i want to import a function from DLL , but the function has parameters that its type does not exist in Delphi. i guess types are declared in DLL , but how to import types declared in DLL file? dll is writen in c and i want import it in delphi. in this code, client type is has_codeblock , and device_name is has_codeblock that i declared has_codeblock . indeed has_codeblock does not exist. has_codeblock",Import libimobiledevice library function from c dll into delphi,1,9,9875747.0,421125.0,2012-03-25 20:09:09,,-1,404
984,9863712,-7,320,"the following code is for user control(it display banner), the page get stuck in IIS with status Executerequesthandler (when there is concurrent requests for this page), when I take this user control out from the page it runs smoothy, please note this control is embeded  has_numeric  times in the page. Here is the entire code for this user control, can someone spot out the problem? has_codeblock",Performance issue with this code,1,2,,693570.0,2012-03-25 20:23:42,2012-03-27 15:34:15,-1,398
985,9867933,-8,380,"Possible Duplicate: PHP: “Notice: Undefined variable” and “Notice: Undefined index” This code shows warnings on the * marked line, so any idea without using has_codeblock ? Just need any alternate code... has_codeblock And here is the warning ""Notice: Undefined index: page in :\www\Apachi_xampp\setup\xampp\htdocs\index.php on line  has_numeric "" Thanks in advance.",Code throws warning: Undefined index in GET array,3,3,9867966.0,1292112.0,2012-03-26 07:04:21,2012-03-27 20:42:17,-1,366
986,9876440,-6,355,I have this table has_codeblock all I want is to get the result: has_codeblock Thank you !,SQL COUNT & GROUP BY,1,4,,1174401.0,2012-03-26 17:00:19,,-1,90
987,9877695,-7,873,"Step  has_numeric : In this experiment you will learn how to declare functions. Enter, save, compile and execute the following program in MSVS. Call the new directory “recursionExp1” and the program “recursion1.cpp”. Answer the questions below: has_codeblock",How to write the base case in this program about recursion?,1,6,,1293712.0,2012-03-26 18:32:32,2012-03-26 19:00:24,-1,258
988,9878337,-6,4204,"I have a list of countries in this format in an external file: has_codeblock How can I make them list as options in a HTML select, with the abreviation (ex: 'AF') being the value and the full name of the country, the displayed text? Ex: has_codeblock",PHP array to HTML select,3,3,9878358.0,774018.0,2012-03-26 19:20:52,,-1,250
989,9882142,-6,84,"My current code is: has_codeblock I want to add has_codeblock to the end of the result URL, like so: has_codeblock If I add it in the above code like this: has_codeblock The result URL shows up like this: has_codeblock It converted has_codeblock to has_codeblock and has_codeblock to has_codeblock . How do i add has_codeblock without triggering that effect?",PHP code to modify a URL,1,2,,1231999.0,2012-03-27 01:21:05,,-1,358
990,9891289,-6,91,Is it a common encryption protocol? is it a text based one?and is it used in web communications?,Is XML a web oriented programming language?,1,0,,1295754.0,2012-03-27 14:13:27,2012-03-28 14:37:37,-1,96
991,9893184,-6,136,"I am creating an application in C# with SQL server as backend. I need to capture sql server error and show it on C# GUI. For example : (In SQL server) I create a table having columns ID, Name,Age etc where ID being Primary key and if i insert same values in ID twice SQL server gives error. I want this kind of error to be displayed on C# GUI so that when a user enters duplicate data through C# form into SQL server then and there itself an error be generated. I need the code of this please... Thanks",need help in C# and SQL,4,5,,1295987.0,2012-03-27 15:56:21,2012-03-27 19:52:18,-1,502
992,9894255,-6,440,"Possible Duplicate: Reverse a string in Ruby in python using extended slice , an implementation for string reverse can be written like this has_codeblock i wonder how would one implement string reverse function in Ruby",how is the string reverse function implemented in ruby,1,5,,1114322.0,2012-03-27 17:04:33,2012-03-27 18:04:49,-1,218
993,9909433,-6,138,"I'm sick of having to make long and inefficient equations to calculate this... so: I need a formula that calculates a float from  has_numeric  to  has_numeric  which reflects how close a value x is to another value y based on a range z. For example, if I were to put in  has_numeric ,  has_numeric ,  has_numeric  for x= has_numeric , y= has_numeric , and z= has_numeric , it would return  has_numeric . has_numeric . If I put in x= has_numeric , y= has_numeric , z= has_numeric , I would get  has_numeric . Lastly, if I put in x= has_numeric , z= has_numeric , z= has_numeric , I would get  has_numeric . has_numeric . The range, z, is very important since: as x goes down/up towards the target, it linearly increases or decreases the result. This is for graphics related stuff.",General Mathematics (lol) / C#: Need a certain method,2,5,9909694.0,1268066.0,2012-03-28 14:17:54,2012-03-28 15:28:08,-1,779
994,9914210,-7,595,I have a json output in a file as below has_codeblock Out of which I want extract name and ip-address in table format. for example has_codeblock I need perlscript for this please help.,perl parsing json value,1,1,,1299053.0,2012-03-28 19:16:45,2012-10-06 15:20:45,-1,184
995,9920423,-7,879,"I'm scraping a site, searching for JPGs to download. Scraping the site's HTML pages works fine. But when I try getting the JPGs with CURL, copy(), fopen() , etc., I get a  has_numeric  forbiden status. I know that's because the site owners don't want their images scraped, so I understand a good answer would be just don't do it, because they don't want you to . Ok, but let's say it's ok and I try to work around this, how could this be achieved? If I get the same URL with a browser, I can open the image perfectly, it's not that my IP is banned or anything, and I'm testing the scraper one file at a time, so it's not blocking me because I make too many requests too often. From my understanding, it could be that either the site is checking for some cookies that confirm that I'm using a browser and browsing their site before I download a JPG. Or that maybe PHP is using some user agent for the requests that the server can detect and filter out. Anyway, have any idea?",How to work around a site forbidding me to scrape their images with PHP,3,4,9947121.0,221650.0,2012-03-29 06:52:04,,-1,974
996,9925484,-7,401,"I have a string like, has_codeblock Now I want to remove the text, from has_codeblock including the tags by using C#.net code. Thanks,",Remove the Text in C#.net,4,8,,1249722.0,2012-03-29 12:37:26,,-1,134
997,9930142,-7,750,"I have two text boxes where user enter their path to the text files to compare. When they enter the path I am doing the following to get the whole content of each file by reading line by line and finally keeping them in strings. So far it's working but I need to take first  has_numeric  characters from file2 and see if those  has_numeric  characters exists in file1 if exists then increase counter otherwise go to next  has_numeric  characters from file2 and compare see in file1. It should continue until end of file2. has_codeblock Never mind, I did write the rest of the code what I needed. Here it is: has_codeblock",comparing two text files in windows application,1,8,,1090392.0,2012-03-29 17:11:06,,-1,621
998,9931209,-6,194,I have two asp.net textboxes and need to put a validate function in javascript or jquery to validate either one or the other should accept a value. Both can not be left blank. And it should make visible the error label if both text boxes are empty.,accepting value from either of text boxes,1,10,9931392.0,991234.0,2012-03-29 18:24:24,2012-03-29 19:35:36,-1,248
999,9933430,-8,292,"I have this piece of code: has_codeblock The has_codeblock statement appears to changes ""belongship"" depending on the value of has_codeblock . If it's has_codeblock , it seems to interpret it as: has_codeblock And prints has_codeblock . But if has_codeblock , it seems to be interpreting it as: has_codeblock And prints has_codeblock . Am I missing something here?",Why is PHP handling the dangling else differently?,4,3,9933492.0,,2012-03-29 20:58:29,2012-03-30 14:26:14,-1,364
1000,4,385,26265,"I want to use a track-bar to change a form's opacity. This is my code: has_codeblock When I try to build it, I get this error: Cannot implicitly convert type 'decimal' to 'double'. I tried making has_codeblock a has_codeblock , but then the control doesn't work. This code has worked fine for me in VB.NET in the past.",When setting a form's opacity should I use a decimal or double?,13,1,7.0,8.0,2008-07-31 21:42:52,,1,318
1001,6,173,12787,"I have an absolutely positioned has_codeblock containing several children, one of which is a relatively positioned has_codeblock . When I use a percentage-based width on the child has_codeblock , it collapses to ' has_numeric ' width on IE7, but not on Firefox or Safari. If I use pixel width , it works. If the parent is relatively positioned, the percentage width on the child works. Is there something I'm missing here? Is there an easy fix for this besides the pixel-based width on the child? Is there an area of the has_codeblock specification that covers this?",Percentage width child element in absolutely positioned parent on IE7,5,0,31.0,9.0,2008-07-31 22:08:08,,1,566
1002,9,1194,305072,"Given a has_codeblock representing a person's birthday, how do I calculate their age?",How do I calculate someone's age in C#?,54,5,1404.0,1.0,2008-07-31 23:40:59,,1,85
1003,11,994,104400,"Given a specific has_codeblock value, how do I display relative time, like:  has_numeric  hours ago  has_numeric  days ago a month ago",How can relative time be calculated in C#?,33,11,1248.0,1.0,2008-07-31 23:55:37,,1,134
1004,13,384,111349,Is there a standard way for a Web Server to determine what time zone offset a user is in? Perhaps from a has_codeblock header? Or part of the user-agent string?,Determining a web user's time zone,23,3,357.0,9.0,2008-08-01 00:42:38,,1,160
1005,14,247,74181,What is the difference between has_codeblock and has_codeblock in .NET?,Difference between Math.Floor() and Math.Truncate(),8,1,,11.0,2008-08-01 00:59:11,,1,71
1006,16,56,65032,"How do you expose a LINQ query as an ASMX web service? Usually, from the business tier, I can return a typed has_codeblock or has_codeblock which can be serialized for transport over ASMX . How can I do the same for a LINQ query? Is there a way to populate a typed has_codeblock or has_codeblock via a LINQ query?: has_codeblock How can I get the resultset of a LINQ query into a has_codeblock or has_codeblock ? Alternatively, is the LINQ query serializeable so that I can expose it as an ASMX web service?",Filling a DataSet or DataTable from a LINQ query result set,5,0,12446.0,2.0,2008-08-01 04:59:33,,1,507
1007,17,85,37551,How do I store binary data in MySQL ?,Binary Data in MySQL,10,0,26.0,2.0,2008-08-01 05:09:55,,1,37
1008,19,198,30930,"Solutions are welcome in any language. :-) I'm looking for the fastest way to obtain the value of π, as a personal challenge. More specifically I'm using ways that don't involve using has_codeblock d constants like has_codeblock , or hard-coding the number in. The program below tests the various ways I know of. The inline assembly version is, in theory, the fastest option, though clearly not portable; I've included it as a baseline to compare the other versions against. In my tests, with built-ins, the has_codeblock version is fastest on GCC  has_numeric . has_numeric , because it auto-folds the has_codeblock into a constant. With has_codeblock specified, the has_codeblock version is fastest. Here's the main testing program ( has_codeblock ): has_codeblock And the inline assembly stuff ( has_codeblock ), noting that it will only work for x86 and x64 systems: has_codeblock And a build script that builds all the configurations I'm testing ( has_codeblock ): has_codeblock Apart from testing between various compiler flags (I've compared  has_numeric -bit against  has_numeric -bit too, because the optimisations are different), I've also tried switching the order of the tests around. The has_codeblock version still comes out top every time, though.",What is the fastest way to get the value of π?,22,15,531.0,13.0,2008-08-01 05:21:22,,1,1262
1009,24,69,33505,"If I have a trigger before the update on a table, how can I throw an error that prevents the update on that table?",Throw an error in a MySQL trigger,4,0,49.0,22.0,2008-08-01 12:12:19,,1,114
1010,25,74,6244,"I've been having issues getting the C sockets API to work properly in C++. Specifically, although I am including has_codeblock , I still get compile time errors telling me that has_codeblock is not defined. Am I missing something obvious, or could this be related to the fact that I'm doing this coding on has_codeblock and my problems are much more complicated? Update : Upon further investigation, I discovered that there is an #ifdef that I'm hitting. Apparently has_codeblock isn't happy unless I define which ""type"" of sockets I'm using with: has_codeblock Now, I personally have no idea what this has_codeblock is actually for, so if any has_codeblock sockets programmers are out there (all  has_numeric  of you), perhaps you could give me a rundown of how this all works?",How to use the C socket API in C++ on z/OS,10,0,1443907.0,23.0,2008-08-01 12:13:50,,1,778
1011,36,86,37016,"How can I monitor an SQL Server database for changes to a table without using triggers or modifying the structure of the database in any way? My preferred programming environment is .NET and C#. I'd like to be able to support any SQL Server  has_numeric  SP4 or newer. My application is a bolt-on data visualization for another company's product. Our customer base is in the thousands, so I don't want to have to put in requirements that we modify the third-party vendor's table at every installation. By ""changes to a table"" I mean changes to table data, not changes to table structure. Ultimately, I would like the change to trigger an event in my application, instead of having to check for changes at an interval. The best course of action given my requirements (no triggers or schema modification, SQL Server  has_numeric  and  has_numeric ) seems to be to use the BINARY_CHECKSUM function in T-SQL . The way I plan to implement is this: Every X seconds run the following query: has_codeblock and compare that against the stored value. If the value has changed, go through the table row by row using the query has_codeblock and compare the returned checksums against stored values.",Check for changes to an SQL Server table?,8,1,352.0,32.0,2008-08-01 12:35:56,,1,1186
1012,42,182,22950,I am starting a new web application in PHP and this time around I want to create something that people can extend by using a plugin interface. How does one go about writing 'hooks' into their code so that plugins can attach to specific events?,Best way to allow plugins for a PHP application,8,0,77.0,37.0,2008-08-01 12:50:18,,1,243
1013,48,167,157534,"Let's say you create a Wizard in an HTML form. One button goes back and one goes forward. Since the back button appears first in the markup, when you press Enter it will use that button to submit the form. Example: has_codeblock What I would like to do, is get to decide which button is used to submit the form when a user presses Enter. That way, when you press Enter the Wizard will move to the next page, not the previous. Do you have to use has_codeblock to do this?",Multiple submit buttons in an HTML form,19,0,31910.0,40.0,2008-08-01 13:01:17,,1,470
1014,85,67,28114,"What are your best practices around creating flat file database structures in PHP? A lot of the more mature PHP flat file frameworks I see out there attempt to implement SQL-like query syntax, which is over the top for my purposes in most cases (I would just use a database at that point). Are there any elegant tricks out there to get good performance and features with the small code overhead one would want by taking on this problem in the first place?",Flat File Databases,13,0,154.0,59.0,2008-08-01 14:19:52,2015-10-22 13:43:51,1,455
1015,88,63,31423,"So I find myself porting a game, that was originally written for the Win32 API, to Linux (well, porting the OS X port of the Win32 port to Linux). I have implemented has_codeblock by giving the uSeconds since the process start up: has_codeblock This, coupled with has_codeblock giving a constant  has_numeric  as the frequency, works well on my machine , giving me a  has_numeric  bit variable that contains has_codeblock since the program's start up. So is this portable? I don't want to discover it works differently if the kernel was compiled in a certain way or anything like that. I am fine with it being non-portable to something other than Linux, however.",Is gettimeofday() guaranteed to be of microsecond resolution?,10,0,98.0,61.0,2008-08-01 14:36:18,,1,662
1016,90,137,52831,Are there any really good tutorials explaining branching and merging with Apache Subversion? All the better if it's specific to TortoiseSVN client.,Good branching and merging tutorials for TortoiseSVN?,3,0,,58.0,2008-08-01 14:41:24,2012-12-26 03:45:49,1,147
1017,104,124,9415,"In .NET perspective: What is a Memory Leak ? How can you determine whether your application leaks? What are the effects? How can you prevent a memory leak? If your application has memory leak, does it go away when the process exits or is killed? Or do memory leaks in your application affect other processes on the system even after process completion? And what about unmanaged code accessed via COM Interop and/or P/Invoke? I have some answers for these questions myself, but they are incomplete. What do you think?","Anatomy of a ""Memory Leak""",15,0,112.0,39.0,2008-08-01 15:12:34,,1,516
1018,123,64,53544,Is there an existing application or library in Java which will allow me to convert a has_codeblock data file to has_codeblock file? The has_codeblock tags would be provided through possibly the first row containing column headings.,Java lib or app to convert CSV to XML file?,16,2,183.0,78.0,2008-08-01 16:08:52,,1,231
1019,126,51,7374,"What is the ""purist"" or ""correct"" way to access an object's properties from within an object method that is not a getter/setter method? I know that from outside of the object you should use a getter/setter, but from within would you just do: Java: has_codeblock PHP: has_codeblock or would you do: Java: has_codeblock PHP: has_codeblock Forgive me if my Java is a little off, it's been a year since I programmed in Java... EDIT: It seems people are assuming I am talking about private or protected variables/properties only. When I learned OO I was taught to use getters/setters for every single property even if it was public (and actually I was told never to make any variable/property public). So, I may be starting off from a false assumption from the get go. It appears that people answering this question are maybe saying that you should have public properties and that those don't need getters and setters, which goes against what I was taught, and what I was talking about, although maybe that needs to be discussed as well. That's probably a good topic for a different question though...",How would you access Object properties from within an object method?,18,0,127.0,58.0,2008-08-01 16:10:30,2012-05-08 18:11:27,1,1096
1020,129,59,88621,"I've been banging my head against has_codeblock trying to get a lot of data out. I've been given a database with nearly  has_numeric  tables in it and I need to turn this into a MySQL database. My first call was to use bcp but unfortunately it doesn't produce valid CSV - strings aren't encapsulated, so you can't deal with any row that has a string with a comma in it (or whatever you use as a delimiter) and I would still have to hand write all of the create table statements, as obviously CSV doesn't tell you anything about the data types. What would be better is if there was some tool that could connect to both SQL Server and MySQL, then do a copy. You lose views, stored procedures, trigger, etc, but it isn't hard to copy a table that only uses base types from one DB to another... is it? Does anybody know of such a tool? I don't mind how many assumptions it makes or what simplifications occur, as long as it supports integer, float, datetime and string. I have to do a lot of pruning, normalising, etc. anyway so I don't care about keeping keys, relationships or anything like that, but I need the initial set of data in fast!",How to export data from SQL Server 2005 to MySQL,5,6,,48.0,2008-08-01 16:22:42,2012-07-03 14:30:16,1,1138
1021,163,69,6978,"Stack Overflow has a subversion version number at the bottom: svn revision:  has_numeric  I want to use such automatic versioning with my has_codeblock , Windows Forms, WPD projects/solutions. How do I implement this?",How do I sync the SVN revision number with my ASP.NET web site?,7,3,170.0,83.0,2008-08-01 18:00:13,,1,217
1022,173,236,59812,I've been wanting to get my databases under version control. Does anyone have any advice or recommended articles to get me started? I'll always want to have at least some data in there (as alumb mentions: user types and administrators). I'll also often want a large collection of generated test data for performance measurement.,How do I version my SQL Server database?,28,6,516.0,83.0,2008-08-01 18:33:08,,1,328
1023,176,72,64151,"On one Linux Server running Apache and PHP  has_numeric , we got multiple Virtual Hosts with separate logfiles and everything. The only thing we cannot seem to separate between virtual hosts is the php has_codeblock . Overriding this setting in the has_codeblock of the has_codeblock does not seem to do anything. Did I overlook something? Is there a way to have separate php has_codeblock for each Virtual Host?",error_log per Virtual Host?,10,0,207.0,91.0,2008-08-01 18:37:40,,1,412
1024,289,503,339028,"I often have to sort a dictionary, consisting of keys & values, by value. For example, I have a hash of words and respective frequencies, that I want to order by frequency. There is a has_codeblock which is good for a single value (say frequency), that I want to map it back to the word. SortedDictionary orders by key, not value. Some resort to a custom class , but is there a cleaner way?",How do you sort a dictionary by value?,19,0,298.0,109.0,2008-08-02 00:40:58,,1,390
1025,308,83,19138,"I often run into the following problem. I work on some changes to a project that require new tables or columns in the database. I make the database modifications and continue my work. Usually, I remember to write down the changes so that they can be replicated on the live system. However, I don't always remember what I've changed and I don't always remember to write it down. So, I make a push to the live system and get a big, obvious error that there is no has_codeblock , ugh. Regardless of the fact that this may not be the best practice for this situation, is there a version control system for databases? I don't care about the specific database technology. I just want to know if one exists. If it happens to work with MS SQL Server, then great.",Is there a version control system for database structure changes?,25,1,360.0,106.0,2008-08-02 01:52:54,,1,754
1026,328,125,60669,What are some guidelines for maintaining responsible session security with PHP? There's information all over the web and it's about time it all landed in one place!,PHP Session Security,13,0,7488.0,59.0,2008-08-02 02:41:34,,1,164
1027,361,115,153299,"How would I go about generating a list of all possible permutations of a string between x and y characters in length, containing a variable list of characters. Any language would work, but it should be portable.",Generate list of all possible permutations of a string,33,0,362.0,115.0,2008-08-02 06:57:57,,1,211
1028,371,334,75872,"This is a tricky one and I've always relied on techniques, such as permission-based emails (i.e. only sending to people you have permission to send to) and not using blatantly spamish terminology. Of late, some of the emails I send out programmatically have started being shuffled into people's spam folder automatically and I'm wondering what I can do about it. This is despite the fact that these particular emails are not ones that humans would mark as spam, specifically, they are emails that contain license keys that people have paid good money for, so I don't think they're going to consider them spam I figure this is a big topic in which I am essentially an ignorant simpleton.",How do you make sure email you send programmatically is not automatically marked as spam?,18,0,396.0,49.0,2008-08-02 08:19:18,,1,686
